RBD,ESTABLECIMIENTO,NIVEL,SECTOR,EJE,P_RESCORR
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Lenguaje,Reflexionar,48
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Lenguaje,Interpretar y Relacionar,48
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Lenguaje,Interpretar y Relacionar,51
6501,ESCUELA BASICA KIM RUKA,6.° Básico,Lenguaje,Localizar,58
6501,ESCUELA BASICA KIM RUKA,8.° Básico,Lenguaje,Localizar,60
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Lenguaje,Localizar,62
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Lenguaje,Reflexionar,64
6501,ESCUELA BASICA KIM RUKA,7.° Básico,Lenguaje,Localizar,66
6501,ESCUELA BASICA KIM RUKA,5.° Básico,Lenguaje,Interpretar y Relacionar,69
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Lenguaje,Reflexionar,40
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Lenguaje,Reflexionar,43
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Lenguaje,Reflexionar,44
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Lenguaje,Interpretar y Relacionar,55
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Lenguaje,Reflexionar,56
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Lenguaje,Interpretar y Relacionar,59
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Lenguaje,Reflexionar,62
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Lenguaje,Interpretar y Relacionar,68
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Lenguaje,Localizar,69
6502,ESCUELA BASICA NEHUENTUE,4.° Básico,Lenguaje,Interpretar y Relacionar,70
6502,ESCUELA BASICA NEHUENTUE,8.° Básico,Lenguaje,Localizar,70
6502,ESCUELA BASICA NEHUENTUE,7.° Básico,Lenguaje,Localizar,71
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Lenguaje,Interpretar y Relacionar,75
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Lenguaje,Localizar,75
6502,ESCUELA BASICA NEHUENTUE,5.° Básico,Lenguaje,Interpretar y Relacionar,76
6502,ESCUELA BASICA NEHUENTUE,6.° Básico,Lenguaje,Localizar,82
6502,ESCUELA BASICA NEHUENTUE,2.° Básico,Lenguaje,Reflexionar,89
6502,ESCUELA BASICA NEHUENTUE,2.° Básico,Lenguaje,Interpretar y Relacionar,91
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Lenguaje,Reflexionar,91
6502,ESCUELA BASICA NEHUENTUE,3.° Básico,Lenguaje,Localizar,95
6502,ESCUELA BASICA NEHUENTUE,2.° Básico,Lenguaje,Localizar,96
6504,ESCUELA TRANAPUENTE,4.° Básico,Lenguaje,Reflexionar,0
6504,ESCUELA TRANAPUENTE,8.° Básico,Lenguaje,Reflexionar,13
6504,ESCUELA TRANAPUENTE,4.° Básico,Lenguaje,Localizar,20
6504,ESCUELA TRANAPUENTE,8.° Básico,Lenguaje,Interpretar y Relacionar,21
6504,ESCUELA TRANAPUENTE,4.° Básico,Lenguaje,Interpretar y Relacionar,44
6504,ESCUELA TRANAPUENTE,8.° Básico,Lenguaje,Localizar,50
6504,ESCUELA TRANAPUENTE,3.° Básico,Lenguaje,Reflexionar,63
6504,ESCUELA TRANAPUENTE,3.° Básico,Lenguaje,Interpretar y Relacionar,73
6504,ESCUELA TRANAPUENTE,3.° Básico,Lenguaje,Localizar,90
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Lenguaje,Reflexionar,50
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Lenguaje,Localizar,75
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Lenguaje,Reflexionar,75
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Lenguaje,Localizar,80
6506,ESCUELA MUNICIPAL DINAMARCA,5.° Básico,Lenguaje,Interpretar y Relacionar,86
6506,ESCUELA MUNICIPAL DINAMARCA,3.° Básico,Lenguaje,Interpretar y Relacionar,93
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Lenguaje,Interpretar y Relacionar,43
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Lenguaje,Localizar,58
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Lenguaje,Localizar,60
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Lenguaje,Interpretar y Relacionar,69
6508,"ESCUELA BASICA DINAMARCA, LUCERO",5.° Básico,Lenguaje,Reflexionar,83
6508,"ESCUELA BASICA DINAMARCA, LUCERO",6.° Básico,Lenguaje,Reflexionar,85
6510,ESCUELA BASICA PAILACOYAN,2.° Básico,Lenguaje,Interpretar y Relacionar,69
6510,ESCUELA BASICA PAILACOYAN,2.° Básico,Lenguaje,Localizar,83
6510,ESCUELA BASICA PAILACOYAN,2.° Básico,Lenguaje,Reflexionar,100
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Lenguaje,Interpretar y Relacionar,33
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Lenguaje,Localizar,40
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Lenguaje,Localizar,50
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Lenguaje,Interpretar y Relacionar,61
6512,ESCUELA VILLA LAS ARAUCARIAS,5.° Básico,Lenguaje,Reflexionar,67
6512,ESCUELA VILLA LAS ARAUCARIAS,6.° Básico,Lenguaje,Reflexionar,80
6515,ESCUELA CATRIPULLI,6.° Básico,Lenguaje,Reflexionar,35
6515,ESCUELA CATRIPULLI,6.° Básico,Lenguaje,Interpretar y Relacionar,57
6515,ESCUELA CATRIPULLI,6.° Básico,Lenguaje,Localizar,90
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Lenguaje,Interpretar y Relacionar,53
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Lenguaje,Interpretar y Relacionar,61
6518,ESCUELA BASICA EL MANZANO,2.° Básico,Lenguaje,Interpretar y Relacionar,62
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Lenguaje,Localizar,67
6518,ESCUELA BASICA EL MANZANO,5.° Básico,Lenguaje,Reflexionar,67
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Lenguaje,Reflexionar,75
6518,ESCUELA BASICA EL MANZANO,3.° Básico,Lenguaje,Localizar,80
6518,ESCUELA BASICA EL MANZANO,2.° Básico,Lenguaje,Localizar,100
6518,ESCUELA BASICA EL MANZANO,2.° Básico,Lenguaje,Reflexionar,100
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Lenguaje,Reflexionar,40
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Lenguaje,Interpretar y Relacionar,43
6522,ESCUELA BASICA PUYANGUE,2.° Básico,Lenguaje,Reflexionar,50
6522,ESCUELA BASICA PUYANGUE,2.° Básico,Lenguaje,Localizar,67
6522,ESCUELA BASICA PUYANGUE,2.° Básico,Lenguaje,Interpretar y Relacionar,77
6522,ESCUELA BASICA PUYANGUE,6.° Básico,Lenguaje,Localizar,80
6524,ESCUELA CULLINCO,6.° Básico,Lenguaje,Reflexionar,40
6524,ESCUELA CULLINCO,6.° Básico,Lenguaje,Localizar,60
6524,ESCUELA CULLINCO,6.° Básico,Lenguaje,Interpretar y Relacionar,62
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Lenguaje,Reflexionar,25
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Lenguaje,Reflexionar,33
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Lenguaje,Reflexionar,33
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Lenguaje,Interpretar y Relacionar,38
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Lenguaje,Interpretar y Relacionar,39
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Lenguaje,Localizar,40
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Lenguaje,Interpretar y Relacionar,41
6528,ESCUELA BASICA BAJO YUPEHUE,6.° Básico,Lenguaje,Reflexionar,42
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Lenguaje,Reflexionar,49
6528,ESCUELA BASICA BAJO YUPEHUE,5.° Básico,Lenguaje,Localizar,50
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Lenguaje,Interpretar y Relacionar,53
6528,ESCUELA BASICA BAJO YUPEHUE,8.° Básico,Lenguaje,Localizar,53
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Lenguaje,Interpretar y Relacionar,59
6528,ESCUELA BASICA BAJO YUPEHUE,2.° Básico,Lenguaje,Interpretar y Relacionar,62
6528,ESCUELA BASICA BAJO YUPEHUE,7.° Básico,Lenguaje,Localizar,63
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Lenguaje,Reflexionar,70
6528,ESCUELA BASICA BAJO YUPEHUE,2.° Básico,Lenguaje,Reflexionar,75
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Lenguaje,Interpretar y Relacionar,80
6528,ESCUELA BASICA BAJO YUPEHUE,4.° Básico,Lenguaje,Localizar,82
6528,ESCUELA BASICA BAJO YUPEHUE,3.° Básico,Lenguaje,Localizar,96
6528,ESCUELA BASICA BAJO YUPEHUE,2.° Básico,Lenguaje,Localizar,100
6539,ESCUELA BASICA COI COI,2.° Básico,Lenguaje,Reflexionar,25
6539,ESCUELA BASICA COI COI,6.° Básico,Lenguaje,Localizar,40
6539,ESCUELA BASICA COI COI,6.° Básico,Lenguaje,Reflexionar,50
6539,ESCUELA BASICA COI COI,2.° Básico,Lenguaje,Interpretar y Relacionar,51
6539,ESCUELA BASICA COI COI,6.° Básico,Lenguaje,Interpretar y Relacionar,54
6539,ESCUELA BASICA COI COI,3.° Básico,Lenguaje,Interpretar y Relacionar,64
6539,ESCUELA BASICA COI COI,2.° Básico,Lenguaje,Localizar,83
6539,ESCUELA BASICA COI COI,3.° Básico,Lenguaje,Reflexionar,83
6539,ESCUELA BASICA COI COI,3.° Básico,Lenguaje,Localizar,100
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,I. Medio,Lenguaje,Reflexionar,24
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Lenguaje,Reflexionar,27
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,I. Medio,Lenguaje,Interpretar y Relacionar,32
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Lenguaje,Reflexionar,37
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Lenguaje,Interpretar y Relacionar,41
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,I. Medio,Lenguaje,Localizar,43
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Lenguaje,Interpretar y Relacionar,49
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,8.° Básico,Lenguaje,Localizar,54
6585,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,II. Medio,Lenguaje,Localizar,68
6587,ESCUELA ALEJANDRO GOROSTIAGA,4.° Básico,Lenguaje,Reflexionar,30
6587,ESCUELA ALEJANDRO GOROSTIAGA,6.° Básico,Lenguaje,Reflexionar,37
6587,ESCUELA ALEJANDRO GOROSTIAGA,7.° Básico,Lenguaje,Reflexionar,37
6587,ESCUELA ALEJANDRO GOROSTIAGA,8.° Básico,Lenguaje,Reflexionar,38
6587,ESCUELA ALEJANDRO GOROSTIAGA,6.° Básico,Lenguaje,Interpretar y Relacionar,39
6587,ESCUELA ALEJANDRO GOROSTIAGA,5.° Básico,Lenguaje,Reflexionar,42
6587,ESCUELA ALEJANDRO GOROSTIAGA,5.° Básico,Lenguaje,Localizar,45
6587,ESCUELA ALEJANDRO GOROSTIAGA,4.° Básico,Lenguaje,Interpretar y Relacionar,46
6587,ESCUELA ALEJANDRO GOROSTIAGA,6.° Básico,Lenguaje,Localizar,46
6587,ESCUELA ALEJANDRO GOROSTIAGA,8.° Básico,Lenguaje,Interpretar y Relacionar,46
6587,ESCUELA ALEJANDRO GOROSTIAGA,4.° Básico,Lenguaje,Localizar,47
6587,ESCUELA ALEJANDRO GOROSTIAGA,5.° Básico,Lenguaje,Interpretar y Relacionar,51
6587,ESCUELA ALEJANDRO GOROSTIAGA,2.° Básico,Lenguaje,Reflexionar,54
6587,ESCUELA ALEJANDRO GOROSTIAGA,7.° Básico,Lenguaje,Interpretar y Relacionar,55
6587,ESCUELA ALEJANDRO GOROSTIAGA,8.° Básico,Lenguaje,Localizar,59
6587,ESCUELA ALEJANDRO GOROSTIAGA,7.° Básico,Lenguaje,Localizar,60
6587,ESCUELA ALEJANDRO GOROSTIAGA,2.° Básico,Lenguaje,Localizar,66
6587,ESCUELA ALEJANDRO GOROSTIAGA,3.° Básico,Lenguaje,Reflexionar,66
6587,ESCUELA ALEJANDRO GOROSTIAGA,2.° Básico,Lenguaje,Interpretar y Relacionar,68
6587,ESCUELA ALEJANDRO GOROSTIAGA,3.° Básico,Lenguaje,Interpretar y Relacionar,81
6587,ESCUELA ALEJANDRO GOROSTIAGA,3.° Básico,Lenguaje,Localizar,88
6588,ESCUELA REPUBLICA,6.° Básico,Lenguaje,Reflexionar,33
6588,ESCUELA REPUBLICA,8.° Básico,Lenguaje,Reflexionar,34
6588,ESCUELA REPUBLICA,7.° Básico,Lenguaje,Reflexionar,42
6588,ESCUELA REPUBLICA,7.° Básico,Lenguaje,Interpretar y Relacionar,48
6588,ESCUELA REPUBLICA,6.° Básico,Lenguaje,Interpretar y Relacionar,49
6588,ESCUELA REPUBLICA,8.° Básico,Lenguaje,Interpretar y Relacionar,49
6588,ESCUELA REPUBLICA,2.° Básico,Lenguaje,Reflexionar,53
6588,ESCUELA REPUBLICA,8.° Básico,Lenguaje,Localizar,54
6588,ESCUELA REPUBLICA,6.° Básico,Lenguaje,Localizar,57
6588,ESCUELA REPUBLICA,3.° Básico,Lenguaje,Reflexionar,59
6588,ESCUELA REPUBLICA,7.° Básico,Lenguaje,Localizar,62
6588,ESCUELA REPUBLICA,4.° Básico,Lenguaje,Localizar,65
6588,ESCUELA REPUBLICA,5.° Básico,Lenguaje,Reflexionar,65
6588,ESCUELA REPUBLICA,4.° Básico,Lenguaje,Reflexionar,67
6588,ESCUELA REPUBLICA,4.° Básico,Lenguaje,Interpretar y Relacionar,68
6588,ESCUELA REPUBLICA,5.° Básico,Lenguaje,Localizar,71
6588,ESCUELA REPUBLICA,5.° Básico,Lenguaje,Interpretar y Relacionar,73
6588,ESCUELA REPUBLICA,3.° Básico,Lenguaje,Interpretar y Relacionar,84
6588,ESCUELA REPUBLICA,2.° Básico,Lenguaje,Interpretar y Relacionar,90
6588,ESCUELA REPUBLICA,3.° Básico,Lenguaje,Localizar,94
6588,ESCUELA REPUBLICA,2.° Básico,Lenguaje,Localizar,96
6589,ESCUELA JUAN XXIII,6.° Básico,Lenguaje,Reflexionar,38
6589,ESCUELA JUAN XXIII,8.° Básico,Lenguaje,Reflexionar,44
6589,ESCUELA JUAN XXIII,7.° Básico,Lenguaje,Reflexionar,46
6589,ESCUELA JUAN XXIII,6.° Básico,Lenguaje,Interpretar y Relacionar,49
6589,ESCUELA JUAN XXIII,2.° Básico,Lenguaje,Interpretar y Relacionar,54
6589,ESCUELA JUAN XXIII,5.° Básico,Lenguaje,Reflexionar,54
6589,ESCUELA JUAN XXIII,2.° Básico,Lenguaje,Localizar,56
6589,ESCUELA JUAN XXIII,7.° Básico,Lenguaje,Interpretar y Relacionar,56
6589,ESCUELA JUAN XXIII,2.° Básico,Lenguaje,Reflexionar,58
6589,ESCUELA JUAN XXIII,6.° Básico,Lenguaje,Localizar,58
6589,ESCUELA JUAN XXIII,5.° Básico,Lenguaje,Localizar,63
6589,ESCUELA JUAN XXIII,8.° Básico,Lenguaje,Interpretar y Relacionar,66
6589,ESCUELA JUAN XXIII,7.° Básico,Lenguaje,Localizar,72
6589,ESCUELA JUAN XXIII,5.° Básico,Lenguaje,Interpretar y Relacionar,75
6589,ESCUELA JUAN XXIII,8.° Básico,Lenguaje,Localizar,86
6593,ESCUELA BASICA EL CRUCERO,6.° Básico,Lenguaje,Interpretar y Relacionar,39
6593,ESCUELA BASICA EL CRUCERO,7.° Básico,Lenguaje,Reflexionar,48
6593,ESCUELA BASICA EL CRUCERO,8.° Básico,Lenguaje,Reflexionar,56
6593,ESCUELA BASICA EL CRUCERO,8.° Básico,Lenguaje,Interpretar y Relacionar,66
6593,ESCUELA BASICA EL CRUCERO,5.° Básico,Lenguaje,Localizar,67
6593,ESCUELA BASICA EL CRUCERO,6.° Básico,Lenguaje,Reflexionar,68
6593,ESCUELA BASICA EL CRUCERO,5.° Básico,Lenguaje,Interpretar y Relacionar,69
6593,ESCUELA BASICA EL CRUCERO,6.° Básico,Lenguaje,Localizar,70
6593,ESCUELA BASICA EL CRUCERO,7.° Básico,Lenguaje,Interpretar y Relacionar,71
6593,ESCUELA BASICA EL CRUCERO,8.° Básico,Lenguaje,Localizar,78
6593,ESCUELA BASICA EL CRUCERO,7.° Básico,Lenguaje,Localizar,80
6593,ESCUELA BASICA EL CRUCERO,5.° Básico,Lenguaje,Reflexionar,81
6635,ESC. BASICA LOS ROBLES,6.° Básico,Lenguaje,Interpretar y Relacionar,38
6635,ESC. BASICA LOS ROBLES,6.° Básico,Lenguaje,Reflexionar,40
6635,ESC. BASICA LOS ROBLES,6.° Básico,Lenguaje,Localizar,60
6635,ESC. BASICA LOS ROBLES,4.° Básico,Lenguaje,Interpretar y Relacionar,75
6635,ESC. BASICA LOS ROBLES,3.° Básico,Lenguaje,Localizar,80
6635,ESC. BASICA LOS ROBLES,5.° Básico,Lenguaje,Reflexionar,83
6635,ESC. BASICA LOS ROBLES,5.° Básico,Lenguaje,Interpretar y Relacionar,89
6635,ESC. BASICA LOS ROBLES,3.° Básico,Lenguaje,Interpretar y Relacionar,90
6635,ESC. BASICA LOS ROBLES,3.° Básico,Lenguaje,Reflexionar,100
6635,ESC. BASICA LOS ROBLES,4.° Básico,Lenguaje,Localizar,100
6635,ESC. BASICA LOS ROBLES,4.° Básico,Lenguaje,Reflexionar,100
6635,ESC. BASICA LOS ROBLES,5.° Básico,Lenguaje,Localizar,100
20053,LICEO TECNICO PROFESIONAL HUALPIN,I. Medio,Lenguaje,Reflexionar,28
20053,LICEO TECNICO PROFESIONAL HUALPIN,I. Medio,Lenguaje,Interpretar y Relacionar,37
20053,LICEO TECNICO PROFESIONAL HUALPIN,II. Medio,Lenguaje,Reflexionar,40
20053,LICEO TECNICO PROFESIONAL HUALPIN,II. Medio,Lenguaje,Interpretar y Relacionar,46
20053,LICEO TECNICO PROFESIONAL HUALPIN,I. Medio,Lenguaje,Localizar,48
20053,LICEO TECNICO PROFESIONAL HUALPIN,II. Medio,Lenguaje,Localizar,59
20248,LICEO MUNICIPAL TROVOLHUE,7.° Básico,Lenguaje,Reflexionar,34
20248,LICEO MUNICIPAL TROVOLHUE,II. Medio,Lenguaje,Reflexionar,37
20248,LICEO MUNICIPAL TROVOLHUE,8.° Básico,Lenguaje,Interpretar y Relacionar,38
20248,LICEO MUNICIPAL TROVOLHUE,8.° Básico,Lenguaje,Reflexionar,38
20248,LICEO MUNICIPAL TROVOLHUE,I. Medio,Lenguaje,Interpretar y Relacionar,44
20248,LICEO MUNICIPAL TROVOLHUE,I. Medio,Lenguaje,Reflexionar,44
20248,LICEO MUNICIPAL TROVOLHUE,II. Medio,Lenguaje,Interpretar y Relacionar,47
20248,LICEO MUNICIPAL TROVOLHUE,I. Medio,Lenguaje,Localizar,51
20248,LICEO MUNICIPAL TROVOLHUE,7.° Básico,Lenguaje,Interpretar y Relacionar,60
20248,LICEO MUNICIPAL TROVOLHUE,II. Medio,Lenguaje,Localizar,61
20248,LICEO MUNICIPAL TROVOLHUE,8.° Básico,Lenguaje,Localizar,64
20248,LICEO MUNICIPAL TROVOLHUE,7.° Básico,Lenguaje,Localizar,69
6349,ESCUELA AGUAS Y GAVIOTAS,7.° Básico,Matematicas,Geometría,30
6349,ESCUELA AGUAS Y GAVIOTAS,8.° Básico,Matematicas,Probabilidad y Estadística,30
6349,ESCUELA AGUAS Y GAVIOTAS,6.° Básico,Matematicas,Medición,33
6349,ESCUELA AGUAS Y GAVIOTAS,7.° Básico,Matematicas,Álgebra y Funciones,40
6349,ESCUELA AGUAS Y GAVIOTAS,7.° Básico,Matematicas,Probabilidad y Estadística,40
6349,ESCUELA AGUAS Y GAVIOTAS,7.° Básico,Matematicas,Números,46
6349,ESCUELA AGUAS Y GAVIOTAS,8.° Básico,Matematicas,Álgebra y Funciones,48
6349,ESCUELA AGUAS Y GAVIOTAS,6.° Básico,Matematicas,Números y Operaciones,49
6349,ESCUELA AGUAS Y GAVIOTAS,5.° Básico,Matematicas,Patrones y Álgebra,51
6349,ESCUELA AGUAS Y GAVIOTAS,5.° Básico,Matematicas,Números y Operaciones,54
6349,ESCUELA AGUAS Y GAVIOTAS,8.° Básico,Matematicas,Geometría,54
6349,ESCUELA AGUAS Y GAVIOTAS,5.° Básico,Matematicas,Datos y Probabilidad,56
6349,ESCUELA AGUAS Y GAVIOTAS,5.° Básico,Matematicas,Medición,57
6349,ESCUELA AGUAS Y GAVIOTAS,6.° Básico,Matematicas,Geometría,57
6349,ESCUELA AGUAS Y GAVIOTAS,6.° Básico,Matematicas,Datos y Probabilidad,64
6349,ESCUELA AGUAS Y GAVIOTAS,6.° Básico,Matematicas,Patrones y Álgebra,68
6349,ESCUELA AGUAS Y GAVIOTAS,8.° Básico,Matematicas,Números,69
6349,ESCUELA AGUAS Y GAVIOTAS,5.° Básico,Matematicas,Geometría,79
6350,ESCUELA RAYEN LAFQUEN QUEULE,8.° Básico,Matematicas,Probabilidad y Estadística,17
6350,ESCUELA RAYEN LAFQUEN QUEULE,7.° Básico,Matematicas,Álgebra y Funciones,40
6350,ESCUELA RAYEN LAFQUEN QUEULE,8.° Básico,Matematicas,Álgebra y Funciones,59
6350,ESCUELA RAYEN LAFQUEN QUEULE,7.° Básico,Matematicas,Probabilidad y Estadística,74
6350,ESCUELA RAYEN LAFQUEN QUEULE,6.° Básico,Matematicas,Datos y Probabilidad,78
6350,ESCUELA RAYEN LAFQUEN QUEULE,5.° Básico,Matematicas,Patrones y Álgebra,79
6350,ESCUELA RAYEN LAFQUEN QUEULE,6.° Básico,Matematicas,Medición,80
6350,ESCUELA RAYEN LAFQUEN QUEULE,6.° Básico,Matematicas,Geometría,83
6350,ESCUELA RAYEN LAFQUEN QUEULE,6.° Básico,Matematicas,Números y Operaciones,85
6350,ESCUELA RAYEN LAFQUEN QUEULE,6.° Básico,Matematicas,Patrones y Álgebra,85
6350,ESCUELA RAYEN LAFQUEN QUEULE,7.° Básico,Matematicas,Geometría,85
6350,ESCUELA RAYEN LAFQUEN QUEULE,8.° Básico,Matematicas,Geometría,86
6350,ESCUELA RAYEN LAFQUEN QUEULE,5.° Básico,Matematicas,Números y Operaciones,89
6350,ESCUELA RAYEN LAFQUEN QUEULE,7.° Básico,Matematicas,Números,89
6350,ESCUELA RAYEN LAFQUEN QUEULE,5.° Básico,Matematicas,Medición,90
6350,ESCUELA RAYEN LAFQUEN QUEULE,8.° Básico,Matematicas,Números,95
6350,ESCUELA RAYEN LAFQUEN QUEULE,5.° Básico,Matematicas,Datos y Probabilidad,98
6350,ESCUELA RAYEN LAFQUEN QUEULE,5.° Básico,Matematicas,Geometría,98
6351,ESCUELA EL SEMBRADOR,6.° Básico,Matematicas,Medición,7
6351,ESCUELA EL SEMBRADOR,5.° Básico,Matematicas,Datos y Probabilidad,17
6351,ESCUELA EL SEMBRADOR,6.° Básico,Matematicas,Geometría,19
6351,ESCUELA EL SEMBRADOR,7.° Básico,Matematicas,Probabilidad y Estadística,24
6351,ESCUELA EL SEMBRADOR,7.° Básico,Matematicas,Álgebra y Funciones,26
6351,ESCUELA EL SEMBRADOR,3.° Básico,Matematicas,Datos y Probabilidad,27
6351,ESCUELA EL SEMBRADOR,7.° Básico,Matematicas,Geometría,29
6351,ESCUELA EL SEMBRADOR,3.° Básico,Matematicas,Números y Operaciones,33
6351,ESCUELA EL SEMBRADOR,8.° Básico,Matematicas,Probabilidad y Estadística,33
6351,ESCUELA EL SEMBRADOR,8.° Básico,Matematicas,Geometría,35
6351,ESCUELA EL SEMBRADOR,6.° Básico,Matematicas,Números y Operaciones,36
6351,ESCUELA EL SEMBRADOR,4.° Básico,Matematicas,Medición,37
6351,ESCUELA EL SEMBRADOR,5.° Básico,Matematicas,Patrones y Álgebra,39
6351,ESCUELA EL SEMBRADOR,8.° Básico,Matematicas,Álgebra y Funciones,39
6351,ESCUELA EL SEMBRADOR,3.° Básico,Matematicas,Medición,40
6351,ESCUELA EL SEMBRADOR,4.° Básico,Matematicas,Números y Operaciones,41
6351,ESCUELA EL SEMBRADOR,7.° Básico,Matematicas,Números,42
6351,ESCUELA EL SEMBRADOR,6.° Básico,Matematicas,Datos y Probabilidad,43
6351,ESCUELA EL SEMBRADOR,4.° Básico,Matematicas,Datos y Probabilidad,46
6351,ESCUELA EL SEMBRADOR,5.° Básico,Matematicas,Geometría,46
6351,ESCUELA EL SEMBRADOR,3.° Básico,Matematicas,Patrones y Álgebra,50
6351,ESCUELA EL SEMBRADOR,3.° Básico,Matematicas,Geometría,53
6351,ESCUELA EL SEMBRADOR,8.° Básico,Matematicas,Números,54
6351,ESCUELA EL SEMBRADOR,5.° Básico,Matematicas,Números y Operaciones,55
6351,ESCUELA EL SEMBRADOR,5.° Básico,Matematicas,Medición,60
6351,ESCUELA EL SEMBRADOR,6.° Básico,Matematicas,Patrones y Álgebra,63
6351,ESCUELA EL SEMBRADOR,4.° Básico,Matematicas,Geometría,64
6351,ESCUELA EL SEMBRADOR,4.° Básico,Matematicas,Patrones y Álgebra,71
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,5.° Básico,Matematicas,Datos y Probabilidad,8
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,6.° Básico,Matematicas,Medición,19
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,6.° Básico,Matematicas,Números y Operaciones,29
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,5.° Básico,Matematicas,Patrones y Álgebra,33
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,7.° Básico,Matematicas,Geometría,33
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,8.° Básico,Matematicas,Geometría,35
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,7.° Básico,Matematicas,Probabilidad y Estadística,38
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,3.° Básico,Matematicas,Patrones y Álgebra,41
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,5.° Básico,Matematicas,Números y Operaciones,42
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,4.° Básico,Matematicas,Datos y Probabilidad,44
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,6.° Básico,Matematicas,Geometría,44
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,7.° Básico,Matematicas,Álgebra y Funciones,44
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,5.° Básico,Matematicas,Medición,47
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,6.° Básico,Matematicas,Datos y Probabilidad,48
